Answer url,Share Counts,divtext,share_number
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Kiyoshi-Huang,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Aya-928,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answers/308897487,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jeon-jungkookie-164,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Quess-Benniefield,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Nyzhe-Powell-2,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Brenda-Ishkabop,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Matthew-Brownell-6,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Lucid-Lionhart,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jess-Frey-8,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Gabryalle-J,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answers/308923298,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Elena-Sciuto,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/HeyoImLeah-X,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Nello-Ruocco,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Emigdio-Salvador-Corado,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Pennywise-Dancing-Clown,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Truth-Giver-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Mary-Schupbach,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Violet-869,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Bella-Truesdale-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Abe-Pika,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Aswin-P-148,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Angel-Bunny-41,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answers/308971624,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Destiny-Aldrich-2,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ghutt35,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/MamaBear-26,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Allison-Castro-36,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Colin-James-191,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Amy-Renfrew-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Filip-Janek,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Arianna-Montgomery-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Katie-Harriott-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/NEXXEN-24,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Bridgette-Michael-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Sincerely-Zyanya,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Danichel,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Bill-Rogers-119,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Vaibhav-Thapa-9,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Lan-Thanh-Nguyen-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Daniel-Duncan-177,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Wildstyle-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Victoria-Goldsmith-4,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Arthur-Owens-9,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Melanie-3235,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Juan-Carlos-Tarazona-2,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Linda-DiGusta,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Joshelin-Cox-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Mark-VandeWettering,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Cee-B-30,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Clare-448,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Anandita-Pandey-6,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Velma-19,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Lugui-Dubiela,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Xoxo-977,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Michael-Lam-161,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answers/309675391,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Emma-13446,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/The-guy-you-Hate,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/ACHT-4,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/San-196,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Dr-Runali-Akshay,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Melandie-Bornman,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Seth-Stiles-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Lisa-Kinoti,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Taina-Sorensen,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Leila-Pitchford,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Harry-2991,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ally-Page-10,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Christy-Solamente,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ixxy-10,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Nynke-15,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Wassuppppp,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/David-Rocha-198,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jxxcc,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Daily-Memes-34,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Un-Known-1628,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ayushi-Pal-95,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Terri-Washington-4,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Janis-Waldman,,,0
